time,open,high,low,close
1781827800,30665.25,30672.75,30661,30667
1781827860,30663.25,30664.25,30649,30652.25
1781827920,30650,30650,30635,30637.5
1781827980,30639,30646.25,30635,30644.75
1781828040,30643.25,30650,30642,30644.75
1781828100,30645.5,30654,30637.25,30653.25
1781828160,30654.5,30655,30642.25,30644.75
1781828220,30643.5,30648,30638.5,30645
1781828280,30646,30648.5,30636,30641.5
1781828340,30641.5,30653.5,30638.75,30648.75
1781828400,30648.5,30652.5,30643,30646.5
1781828460,30644.25,30644.25,30628,30637
1781828520,30638.25,30642.5,30635,30637.5
1781828580,30637.25,30648.5,30633,30646
1781828640,30643.75,30651.25,30643,30650.25
1781828700,30650,30657,30642.5,30655.25
1781828760,30654.5,30662.75,30653.25,30654.25
1781828820,30652.25,30653.5,30646.5,30652
1781828880,30652.5,30659.25,30652.5,30656.5
1781828940,30654.25,30654.25,30645.75,30645.75
1781829000,30646.75,30662.25,30644.25,30659.25
1781829060,30659.75,30660,30650.25,30655.5
1781829120,30656,30662,30655.5,30656.25
1781829180,30655.5,30655.75,30650.25,30654
1781829240,30655.75,30661.75,30654.25,30660
1781829300,30658,30658.5,30651.5,30653.25
1781829360,30657.5,30657.75,30648.5,30651.25
1781829420,30651.75,30652,30637,30641
1781829480,30643.25,30644.75,30637.5,30644.5
1781829540,30643,30650.75,30638,30648
1781829600,30647.5,30649,30642,30644.5
1781829660,30648.25,30655,30648,30654.5
1781829720,30655.25,30655.5,30649,30652.5
1781829780,30652.5,30653.5,30649,30649.25
1781829840,30648.5,30650,30643,30647.25
1781829900,30645.5,30653,30645.25,30652.25
1781829960,30651,30652.5,30646.75,30651.75
1781830020,30651.5,30655.5,30650.25,30653
1781830080,30654.5,30656.5,30651.75,30654.75
1781830140,30654,30659.5,30649.75,30652.5
1781830200,30652,30654.5,30650.75,30652
1781830260,30650.75,30652.25,30647.25,30647.75
1781830320,30647.25,30653.5,30646.25,30652.25
1781830380,30652,30653,30650.5,30652
1781830440,30652.75,30655.75,30652.5,30653
1781830500,30651.75,30651.75,30645.25,30649
1781830560,30648,30648.75,30638.5,30640.25
1781830620,30641.25,30645,30640.75,30642.5
1781830680,30641.25,30643.5,30640.5,30642
1781830740,30641.75,30645.75,30641.75,30642.75
1781830800,30644,30650,30643.5,30647.5
1781830860,30644.25,30646,30635.75,30637.25
1781830920,30635,30641.25,30631,30640.5
1781830980,30640.5,30658.75,30640.5,30658.5
1781831040,30659,30664.75,30653.75,30656.75
1781831100,30656.75,30657,30646.5,30647.5
1781831160,30646.5,30647,30632.5,30634.75
1781831220,30634.5,30636,30626,30628.25
1781831280,30627.75,30629.25,30623,30627.75
1781831340,30628.5,30631.75,30623,30623.25
1781831400,30624,30629.5,30621.25,30629.5
1781831460,30628.5,30629.25,30611.75,30620
1781831520,30621.75,30625.25,30617,30620.5
1781831580,30619.75,30622.75,30617.25,30621.5
1781831640,30621.25,30622.5,30615.25,30621.5
1781831700,30621.75,30628.75,30621.75,30627
1781831760,30627.5,30632,30627.5,30627.5
1781831820,30627.5,30631.25,30627.25,30627.25
1781831880,30627.25,30631.5,30626,30630.75
1781831940,30630,30631.5,30625.25,30631.5
1781832000,30629,30631.5,30622.5,30624
1781832060,30625.25,30633.75,30625,30630.75
1781832120,30629.75,30636.25,30629.25,30636.25
1781832180,30636,30636.75,30627.75,30630.25
1781832240,30628.75,30629,30624,30629
1781832300,30627,30632.75,30624.25,30631.5
1781832360,30631.25,30632.25,30628.75,30630.5
1781832420,30632.5,30632.5,30630.5,30631.75
1781832480,30632.5,30637.25,30632,30633
1781832540,30630.25,30632.75,30629.75,30630.75
1781832600,30629,30629,30617,30617.75
1781832660,30618.75,30619.75,30613,30613.75
1781832720,30613,30617.5,30610,30614.5
1781832780,30616,30622.5,30616,30620.5
1781832840,30618.5,30624.5,30618.5,30620.25
1781832900,30621.75,30624.25,30620.5,30623.5
1781832960,30622,30623.5,30617.75,30621.25
1781833020,30622,30622,30617,30619
1781833080,30619,30620,30614,30615.5
1781833140,30615,30616.25,30611.5,30613.5
1781833200,30613.5,30613.75,30601.25,30603.5
1781833260,30603.5,30609.25,30601.5,30609.25
1781833320,30609.25,30613.75,30608.25,30610
1781833380,30612.25,30614,30609.25,30613
1781833440,30611,30611,30606,30610
1781833500,30610.25,30613,30610.25,30612
1781833560,30610.75,30617,30610.75,30614
1781833620,30614.25,30614.25,30608.5,30609.75
1781833680,30611.5,30611.5,30600,30603.5
1781833740,30603.5,30608.75,30603.5,30607
1781833800,30608,30612.75,30607.5,30607.75
1781833860,30605,30605,30600,30601
1781833920,30600.75,30602,30596.25,30600.25
1781833980,30599.25,30602.75,30598,30601
1781834040,30599.75,30603.25,30596.75,30598
1781834100,30597.75,30599.75,30593.25,30595.5
1781834160,30595,30598,30595,30598
1781834220,30597.75,30601.75,30597,30597
1781834280,30596.75,30599,30592,30595.25
1781834340,30594.25,30597.25,30593.5,30594.5
1781834400,30594.25,30598.5,30591.75,30591.75
1781834460,30591.75,30593.75,30588,30589.75
1781834520,30592.25,30593,30586,30587
1781834580,30588,30596.25,30588,30593.5
1781834640,30593,30594,30591,30593.25
1781834700,30595,30596,30590.75,30593
1781834760,30590,30591.5,30587.75,30590
1781834820,30589.5,30589.5,30581.75,30583.25
1781834880,30583,30583.75,30578,30581.5
1781834940,30581.75,30590,30581.5,30590
1781835000,30591,30591.5,30582,30585.5
1781835060,30582,30589.5,30579.25,30587
1781835120,30586.5,30592.75,30586,30591.5
1781835180,30590.75,30596,30590.75,30595
1781835240,30594.25,30594.25,30587.25,30588.25
1781835300,30587,30591.75,30583.5,30583.5
1781835360,30584.5,30585.25,30581.25,30584.25
1781835420,30583.5,30584,30575,30577.5
1781835480,30578.5,30586.25,30577,30582.5
1781835540,30584,30587.75,30581,30581
1781835600,30582.25,30587.5,30582.25,30584
1781835660,30583,30593.25,30583,30593.25
1781835720,30592.25,30600.5,30590.5,30600
1781835780,30600.25,30606,30600.25,30606
1781835840,30605.5,30605.5,30599.5,30601.5
1781835900,30600.75,30604.75,30599.75,30604.75
1781835960,30604.25,30605,30600,30601.75
1781836020,30603.5,30604.5,30601.75,30602.25
1781836080,30603,30607,30603,30606.5
1781836140,30607.25,30609.5,30601.5,30605.5
1781836200,30605.5,30613,30603.5,30613
1781836260,30611.5,30612.5,30606.75,30611
1781836320,30611.75,30611.75,30605,30606
1781836380,30606.5,30607,30603.5,30607
1781836440,30606.75,30607.5,30603.25,30603.5
1781836500,30604,30606.75,30600.25,30606.25
1781836560,30605.25,30610.25,30602.75,30610.25
1781836620,30609.75,30609.75,30603.75,30606
1781836680,30605.5,30605.5,30602.25,30605.5
1781836740,30606,30607.25,30605.5,30607.25
1781836800,30607.5,30610,30605,30606
1781836860,30607.75,30611.75,30606.5,30610
1781836920,30611.25,30619,30611.25,30618.75
1781836980,30618,30619.5,30615.75,30619.25
1781837040,30618.75,30619,30615.5,30617.5
1781837100,30618.5,30618.5,30610.75,30611.25
1781837160,30610.25,30612,30606.25,30608
1781837220,30609.75,30612.75,30607,30607
1781837280,30608,30608.25,30607.25,30608.25
1781837340,30607,30608,30603,30604.25
1781837400,30603,30606.75,30593,30594.5
1781837460,30594.75,30594.75,30585.5,30590
1781837520,30591.25,30594.75,30589,30594.5
1781837580,30595,30597,30593,30595.5
1781837640,30595.75,30599.5,30595.75,30597.75
1781837700,30598.25,30601,30594.5,30601
1781837760,30598,30598.5,30594.25,30595
1781837820,30594,30595.5,30593,30593
1781837880,30592,30596,30592,30593.75
1781837940,30594.75,30595,30592.5,30593.75
1781838000,30593,30604,30593,30602
1781838060,30601,30602.25,30599,30600.5
1781838120,30599,30606.5,30596.25,30597
1781838180,30595.75,30599.75,30594.75,30598
1781838240,30591.5,30591.5,30586,30588.75
1781838300,30586.25,30589.75,30584.25,30584.25
1781838360,30587,30591.75,30586.5,30591.5
1781838420,30592,30594,30588.75,30588.75
1781838480,30588,30589.75,30585.25,30587.75
1781838540,30587,30588,30584.25,30586
1781838600,30587.5,30590.5,30583,30583.25
1781838660,30582.5,30587,30582,30587
1781838720,30587.75,30588.75,30582.25,30584.75
1781838780,30582,30584.75,30579.5,30579.75
1781838840,30579.5,30581.25,30577,30577
1781838900,30577.75,30580.25,30560,30562.75
1781838960,30562.25,30564.25,30550.5,30560.25
1781839020,30560.25,30560.25,30551.75,30553.25
1781839080,30556,30561.5,30535.5,30556.25
1781839140,30556,30557,30553.75,30555.75
1781839200,30554,30560,30552.5,30558
1781839260,30558.75,30565,30556.75,30557.5
1781839320,30559.25,30562.75,30548,30548.25
1781839380,30549.5,30550.75,30543,30548.5
1781839440,30552.25,30552.75,30546.75,30549.25
1781839500,30546.25,30546.25,30540.25,30541
1781839560,30541,30546,30538.25,30544.5
1781839620,30543,30548.5,30541,30546.5
1781839680,30545.25,30550,30536,30539
1781839740,30538.5,30544.75,30535.75,30539
1781839800,30540.5,30546.75,30531.75,30542.5
1781839860,30545.5,30545.75,30530,30534.25
1781839920,30535,30542,30532.25,30533.5
1781839980,30533.5,30538,30529,30532.5
1781840040,30531.5,30534,30521.75,30523
1781840100,30523,30530.5,30520.5,30521.25
1781840160,30522.5,30528,30510.25,30526.75
1781840220,30526.25,30535,30525.5,30532.75
1781840280,30528.25,30540,30528,30536.5
1781840340,30537,30544.5,30536.5,30540.25
1781840400,30540.25,30545.5,30538,30545
1781840460,30542,30542,30535,30541.25
1781840520,30538.25,30538.25,30526,30529
1781840580,30528,30529.75,30520,30528
1781840640,30529,30534.75,30524.25,30528.25
1781840700,30527.5,30529.75,30522,30528.25
1781840760,30528,30530.5,30523,30530.5
1781840820,30526,30527.5,30520.75,30523
1781840880,30525.25,30533.75,30523.25,30530
1781840940,30525.25,30528.25,30522.5,30524.5
1781841000,30526,30536.25,30524.25,30533
1781841060,30532.25,30535.75,30518.5,30528
1781841120,30528.5,30535.75,30528.25,30531.25
1781841180,30529.5,30532,30526.5,30528.75
1781841240,30532.75,30532.75,30525,30525.5
1781841300,30525.5,30528.25,30517.75,30522
1781841360,30522.75,30528,30520.5,30526
1781841420,30526,30526,30512.25,30514.5
1781841480,30513,30513.25,30505.5,30506.5
1781841540,30508.75,30520,30506.5,30518.5
1781841600,30520.25,30526.25,30515,30515
1781841660,30514.25,30515.75,30498.25,30502
1781841720,30501.25,30504.75,30480.25,30502.5
1781841780,30501.5,30505,30459,30474
1781841840,30476.25,30477.25,30468.25,30475.75
1781841900,30475.25,30485.75,30475.25,30485.75
1781841960,30485.75,30501.25,30482.25,30499.5
1781842020,30499,30502,30492,30494.75
1781842080,30497.25,30499.25,30489.5,30495.75
1781842140,30495.25,30495.25,30485,30492.5
1781842200,30495,30502.25,30495,30498.75
1781842260,30499.75,30507.75,30499.75,30501
1781842320,30502.25,30505,30500.75,30502.5
1781842380,30502.75,30514,30502.75,30512.75
1781842440,30509.75,30514,30507.5,30511.75
1781842500,30512.5,30512.75,30485.25,30494.75
1781842560,30494.5,30510.25,30493,30507.5
1781842620,30507.5,30517,30501.25,30515.25
1781842680,30515,30519.25,30510.75,30512.5
1781842740,30513.75,30513.75,30500.75,30502.25
1781842800,30503,30504.75,30496.25,30500.75
1781842860,30501.25,30514,30500.25,30504.25
1781842920,30504.75,30504.75,30490,30491.25
1781842980,30491.5,30492.5,30485.75,30490.75
1781843040,30494,30502.25,30489.75,30502
1781843100,30500.5,30506.75,30497.5,30505
1781843160,30504.75,30505.5,30487.5,30489.5
1781843220,30489.5,30498,30488.75,30498
1781843280,30497,30502.5,30493,30502.5
1781843340,30501.25,30503.5,30499.75,30502.5
1781843400,30503.75,30504.5,30486.75,30486.75
1781843460,30486,30490,30480,30485.25
1781843520,30483.75,30484.5,30475,30476.5
1781843580,30477.75,30480.25,30470.25,30480
1781843640,30477,30481.5,30472.75,30476.5
1781843700,30476.75,30478.25,30460,30465
1781843760,30466.25,30477.5,30464.75,30476.5
1781843820,30478,30485.25,30477,30478
1781843880,30480,30484,30478,30483.25
1781843940,30483.5,30484,30476.5,30480
1781844000,30480.75,30486,30476.75,30480.25
1781844060,30481,30481.5,30472.25,30473
1781844120,30472.25,30481.25,30470,30475
1781844180,30477,30477,30469,30471.5
1781844240,30472,30478.5,30471.5,30478.25
1781844300,30478,30478,30472.75,30476
1781844360,30475.5,30476,30450,30456.75
1781844420,30455.75,30457.75,30446.75,30456.5
1781844480,30455.75,30464.25,30452.5,30463
1781844540,30464,30468,30457.25,30465.75
1781844600,30465,30472.5,30458.5,30461.75
1781844660,30462.25,30465.75,30451,30453.25
1781844720,30452.75,30455.25,30440.5,30444.5
1781844780,30446.75,30460.75,30440.75,30441.5
1781844840,30441.75,30442.75,30424.75,30439.25
1781844900,30440,30447.5,30421.75,30422.25
1781844960,30424.25,30430.25,30417.25,30421
1781845020,30422.25,30430.75,30419.25,30422.5
1781845080,30422.5,30424.75,30405,30417.75
1781845140,30418.25,30434.75,30417.75,30433.75
1781845200,30435,30444,30429.75,30441.25
1781845260,30440,30449,30438.75,30449
1781845320,30448,30452.25,30435,30443.75
1781845380,30446.5,30449.5,30435.5,30436
1781845440,30435.5,30448,30435.5,30445.25
1781845500,30445,30445,30431.5,30444.25
1781845560,30446.75,30448.75,30433.25,30435
1781845620,30436.75,30439.75,30430,30431.5
1781845680,30431,30435.25,30429.75,30433.5
1781845740,30431.75,30435,30428,30433.5
1781845800,30432,30440,30424.25,30431
1781845860,30430,30436.5,30422.75,30432.75
1781845920,30431.75,30431.75,30412.25,30418
1781845980,30417,30430,30415.5,30429
1781846040,30430,30441.5,30429.5,30437.75
1781846100,30438.25,30438.25,30427.75,30432
1781846160,30430.75,30441.5,30430.75,30438.25
1781846220,30437.25,30445.25,30436.5,30444
1781846280,30445.5,30449.75,30443,30443
1781846340,30443.75,30444,30418.75,30424.5
1781846400,30424.5,30427,30405.25,30408.5
1781846460,30412,30424.5,30405.5,30422.5
1781846520,30422.25,30429,30415.5,30417.75
1781846580,30418.5,30426,30416,30424.75
1781846640,30425.75,30425.75,30418.5,30420.25
1781846700,30420,30432.25,30413.25,30430.75
1781846760,30429.25,30431.75,30425,30431.75
1781846820,30431.25,30434,30428.5,30428.5
1781846880,30425.75,30435.75,30424.25,30435.25
1781846940,30433.75,30436,30430.25,30432.5
1781847000,30433.75,30439.25,30427.5,30433.5
1781847060,30433.75,30442,30430,30442
1781847120,30441.25,30442.5,30431.25,30431.25
1781847180,30432.5,30434.25,30426.25,30428.75
1781847240,30430,30433.25,30418.5,30418.5
1781847300,30421.5,30430.5,30419.75,30422.25
1781847360,30423.75,30426.5,30414.5,30414.5
1781847420,30416.25,30419,30411.75,30416.5
1781847480,30415.5,30416.5,30401,30407.25
1781847540,30409.25,30412.25,30405,30406.75
1781847600,30407.25,30424.75,30406.25,30424.75
1781847660,30424,30424.75,30417,30420.75
1781847720,30420,30420,30388,30399.5
1781847780,30399.5,30410,30399.5,30407.75
1781847840,30407.75,30411,30402.5,30408.25
1781847900,30408.25,30417.5,30408.25,30417.5
1781847960,30415,30429.75,30412,30429
1781848020,30429.5,30435.75,30428,30431.75
1781848080,30431.5,30440.75,30428.75,30440.75
1781848140,30439.75,30441,30436.25,30436.25
1781848200,30437.5,30451.25,30433.75,30448.75
1781848260,30448,30452,30445.5,30450.75
1781848320,30449.75,30460.5,30447.75,30451.75
1781848380,30452.25,30455,30446.5,30454.25
1781848440,30453,30472.25,30453,30470
1781848500,30469.5,30480,30468,30471
1781848560,30470,30470,30465.5,30469.25
1781848620,30467.75,30482.5,30467.75,30478
1781848680,30478,30482,30477,30480
1781848740,30480,30483.5,30480,30481
1781848800,30482.5,30500,30479.5,30500
1781848860,30499.25,30501,30487.5,30492.75
1781848920,30494,30502.75,30489.5,30494.5
1781848980,30495.5,30507,30495.5,30505.75
1781849040,30505,30509.75,30502.25,30503
1781849100,30502.25,30511,30501.75,30508.75
1781849160,30508,30513.75,30505,30508.75
1781849220,30510,30510.5,30496.75,30508
1781849280,30505,30508.25,30502,30505
1781849340,30503.75,30511.5,30502,30510.25
1781849400,30510.75,30511,30500.75,30500.75
1781849460,30502.5,30508.75,30498.75,30504.5
1781849520,30502.25,30510.25,30502,30508
1781849580,30507,30519.5,30507,30519.5
1781849640,30518,30519.75,30511,30511.25
1781849700,30512,30515.75,30507,30510.25
1781849760,30509.5,30518.5,30508.25,30510.5
1781849820,30510.5,30512,30505.25,30512
1781849880,30512.5,30512.5,30506.75,30508.5
1781849940,30508.75,30509.75,30501.5,30506.5
1781850000,30507,30511,30499.25,30499.25
1781850060,30501.75,30511.25,30495.75,30509.75
1781850120,30509.25,30517,30506,30516.5
1781850180,30516,30518.75,30513.75,30515
1781850240,30518.5,30520,30514,30516.5
1781850300,30515,30529.75,30513.5,30527.25
1781850360,30526,30532,30522.25,30529.75
1781850420,30528.5,30533.5,30528.5,30529.75
1781850480,30530.5,30534,30527.5,30529.75
1781850540,30530.5,30535.75,30522.25,30523.25
1781850600,30523.25,30531,30522.75,30522.75
1781850660,30522,30532.75,30520.5,30524.5
1781850720,30526.5,30526.5,30519.25,30520.75
1781850780,30521.75,30525.75,30517.75,30520.75
1781850840,30520,30524.5,30519.25,30524.5
1781850900,30525,30528.75,30522.5,30525.5
1781850960,30521,30521.75,30507.75,30510
1781851020,30510,30510,30502.75,30508
1781851080,30507.75,30514.75,30507,30508.75
1781851140,30508.25,30509.75,30503.25,30506.25
1781851200,30507.5,30515,30504.25,30510.5
1781851260,30511.5,30511.5,30503,30505.75
1781851320,30505.5,30508.75,30501.75,30507.75
1781851380,30509.75,30519.5,30507.25,30516.75
1781851440,30516.25,30522.75,30513,30514.25
1781851500,30514.25,30514.5,30505.25,30514.5
1781851560,30514.75,30520.75,30513.5,30520.75
1781851620,30520.5,30528.75,30518,30526.5
1781851680,30525.5,30531.5,30524.25,30524.5
1781851740,30526,30526,30520,30524
1781851800,30524.25,30532,30524.25,30528
1781851860,30528.75,30530,30525.75,30530
1781851920,30530.25,30538,30528.25,30537.25
1781851980,30537,30544,30535.25,30542.75
1781852040,30542.75,30548,30539.75,30545
1781852100,30546.75,30565,30545,30558.25
1781852160,30558,30558.75,30548.5,30548.5
1781852220,30548.5,30556.75,30548.5,30555
1781852280,30554.5,30557.5,30553.5,30556
1781852340,30555.75,30562,30555,30555
1781852400,30553.75,30566.5,30552.25,30562.5
1781852460,30561.5,30571.75,30560,30565
1781852520,30566,30566,30556.5,30564.5
1781852580,30564.5,30566,30559.25,30563.5
1781852640,30562.5,30567.75,30562.25,30567.75
1781852700,30567,30569.75,30564.5,30566.25
1781852760,30565.5,30572,30563.25,30566
1781852820,30566.5,30570.75,30566,30569
1781852880,30569.75,30575.75,30569,30573.5
1781852940,30573.5,30576.75,30572,30572.75
1781853000,30572,30573,30567.75,30569
1781853060,30567.75,30581.25,30565,30574
1781853120,30575,30577.75,30570.5,30573
1781853180,30574.25,30576,30572,30572.5
1781853240,30574.25,30586.5,30573.5,30585.25
1781853300,30587,30602,30586.25,30598.5
1781853360,30598.25,30601,30582.25,30584.5
1781853420,30584.25,30591.5,30584,30584
1781853480,30582.75,30587,30582.5,30586
1781853540,30586,30587,30583.75,30586.75
1781853600,30584.75,30590.75,30582.75,30588.75
1781853660,30589.25,30599,30588.75,30593.75
1781853720,30592.5,30594.75,30588.75,30591.75
1781853780,30593,30598,30587.75,30590
1781853840,30590,30591.25,30586,30587.75
1781853900,30588,30590.75,30586,30589.25
1781853960,30589.25,30593,30586,30590.5
1781854020,30591.5,30599,30591,30597.25
1781854080,30597.75,30598.25,30591.5,30594.5
1781854140,30593,30606.25,30587.75,30604.75
1781854200,30603.75,30628.25,30603.5,30621.5
1781854260,30622.25,30622.25,30606,30609.5
1781854320,30610.75,30611,30596,30597.75
1781854380,30599.5,30609.25,30593,30605
1781854440,30604,30613.5,30604,30612.25
1781854500,30609.5,30610.25,30606,30606.75
1781854560,30605.5,30606,30598,30602
1781854620,30602.75,30613,30602.75,30613
1781854680,30609.75,30613.25,30609.5,30613.25
1781854740,30612.5,30612.5,30608,30612.5
1781854800,30612.5,30616,30605.75,30606.25
1781854860,30608.75,30611.25,30607,30607.75
1781854920,30608.25,30608.25,30600.5,30602
1781854980,30600.5,30603,30599,30601
1781855040,30602.25,30605.5,30601.5,30605.5
1781855100,30606.5,30612.75,30600.75,30604.5
1781855160,30604.75,30604.75,30599,30602.75
1781855220,30604.75,30611.25,30604.75,30611.25
1781855280,30612,30612,30602.5,30602.5
1781855340,30601.5,30604.75,30600,30600.75
1781855400,30601.25,30601.5,30594,30599.25
1781855460,30602.25,30624,30600.25,30616.5
1781855520,30617,30624,30613.25,30621.25
1781855580,30623,30631.5,30623,30624
1781855640,30623,30623,30617.5,30617.5
1781855700,30616.75,30624.75,30615,30616.5
1781855760,30618.75,30625,30618,30618
1781855820,30620,30633,30620,30630.5
1781855880,30628.75,30631.25,30626.75,30628.25
1781855940,30627.75,30630,30625.75,30630
1781856000,30630,30631.75,30622,30624.25
1781856060,30622.75,30622.75,30616,30618.5
1781856120,30618,30618,30608,30608.75
1781856180,30608.5,30617.5,30608,30617.5
1781856240,30617.75,30630,30615.25,30626
1781856300,30623.25,30623.5,30617.25,30618
1781856360,30619.25,30629.25,30619.25,30622.25
1781856420,30622,30622.75,30617.75,30621.5
1781856480,30621.25,30624.75,30620,30622.75
1781856540,30618.75,30621.75,30618.5,30619.25
1781856600,30619.25,30632,30619.25,30628.75
1781856660,30628,30636.5,30628,30635.25
1781856720,30634.25,30644.75,30631,30640.5
1781856780,30639.25,30639.25,30633.75,30633.75
1781856840,30633.75,30634.25,30631,30631
1781856900,30631,30639.75,30625,30635.5
1781856960,30636,30643.75,30632,30641.75
1781857020,30642.25,30644.5,30634.5,30635.5
1781857080,30635.75,30635.75,30633,30635.25
1781857140,30634.5,30642.25,30633,30640
1781857200,30641,30641,30636.5,30639.5
1781857260,30638.75,30641.75,30638.5,30640
1781857320,30639,30643.5,30638.75,30642.25
1781857380,30640.75,30650,30640.5,30643.25
1781857440,30643,30646,30640,30641.25
1781857500,30640.75,30642,30637,30638.5
1781857560,30640.25,30644.5,30632,30640.75
1781857620,30640,30640,30632,30632
1781857680,30632.5,30635,30630.25,30635
1781857740,30635.25,30644.25,30634.75,30644.25
1781857800,30640.5,30646.5,30637.25,30637.25
1781857860,30635.75,30640.5,30627.5,30637.75
1781857920,30637.25,30640,30627.75,30627.75
1781857980,30627.5,30628.25,30624,30626.5
1781858040,30625,30632.5,30625,30628.5
1781858100,30629.25,30633.75,30628,30633
1781858160,30630,30633,30628,30633
1781858220,30633,30640.5,30633,30634.25
1781858280,30633.25,30634.5,30629,30634.5
1781858340,30634.75,30646.5,30634.75,30644.75
1781858400,30643.25,30644.5,30640,30641.25
1781858460,30639.75,30652,30639,30649.75
1781858520,30650.25,30655.5,30649.75,30653
1781858580,30653.25,30658.5,30647.75,30651
1781858640,30649.75,30651,30647.75,30649
1781858700,30650.5,30653.5,30646,30651.5
1781858760,30652.75,30652.75,30637,30637
1781858820,30636.25,30641.25,30629.25,30640.75
1781858880,30640,30648.25,30640,30644.5
1781858940,30645.25,30658.25,30644.25,30658
1781859000,30657.5,30660,30653.75,30653.75
1781859060,30652.5,30654,30651,30653.75
1781859120,30651.25,30653.25,30649.5,30652.25
1781859180,30653,30653.75,30647,30649.25
1781859240,30648.75,30653.75,30645.5,30647.25
1781859300,30650,30651.25,30645,30650.25
1781859360,30649,30654.5,30649,30652
1781859420,30651.5,30652.5,30649.5,30652
1781859480,30648,30652.25,30646.5,30652.25
1781859540,30651.25,30651.25,30649.25,30649.25
1781859600,30651.25,30666,30651.25,30665.5
1781859660,30664,30665,30653.75,30655
1781859720,30653.75,30654.5,30650,30652.5
1781859780,30653,30657.25,30651.5,30651.5
1781859840,30653.25,30653.25,30637.75,30637.75
1781859900,30638.5,30638.5,30631.25,30635.5
1781859960,30635.5,30643.75,30634.75,30638.25
1781860020,30638.75,30641.25,30633.25,30635.25
1781860080,30632.75,30632.75,30626.5,30628
1781860140,30629.5,30631.75,30627.25,30628.75
1781860200,30630.75,30633.75,30623.25,30626.75
1781860260,30627.5,30627.5,30622,30627.25
1781860320,30627.75,30638.5,30627.25,30636.25
1781860380,30636.25,30639.5,30630.25,30633.75
1781860440,30631,30632,30622.25,30624.25
1781860500,30625,30633.5,30624,30629.25
1781860560,30627,30635,30627,30632.75
1781860620,30634,30636.5,30632.75,30634.75
1781860680,30634,30636.25,30633,30636.25
1781860740,30636.75,30640,30634.75,30634.75
1781860800,30635.5,30637.75,30631.5,30637.75
1781860860,30635,30635.25,30625,30625
1781860920,30625.25,30625.25,30617.25,30618.25
1781860980,30620,30620.5,30610.25,30616.5
1781861040,30617.25,30627.5,30617.25,30619.75
1781861100,30621,30624.25,30618.5,30620.5
1781861160,30618,30618,30613.5,30616.5
1781861220,30617.25,30621.25,30613.75,30620.25
1781861280,30621,30623.75,30618,30619.75
1781861340,30619,30619.5,30614,30615.5
1781861400,30615.5,30625.5,30613.75,30622.25
1781861460,30622.5,30622.5,30620.5,30620.5
1781861520,30621,30629.75,30619.5,30628.75
1781861580,30629.5,30631.75,30626.75,30626.75
1781861640,30627,30635,30625.75,30635
1781861700,30632.75,30637.75,30631.25,30637
1781861760,30637.5,30642.75,30636,30636
1781861820,30637.75,30640,30635,30638.75
1781861880,30639.25,30640,30634.5,30637.5
1781861940,30636.75,30640,30636.75,30638
1781862000,30639.25,30645.25,30639.25,30642.75
1781862060,30642.25,30643.75,30634.5,30634.5
1781862120,30634.25,30635.75,30630.5,30630.5
1781862180,30630.5,30635.75,30626.75,30633.75
1781862240,30634.25,30636,30626.75,30626.75
1781862300,30627,30630.75,30625,30625
1781862360,30624,30633.25,30619.75,30633.25
1781862420,30633.75,30641.5,30632.25,30634.25
1781862480,30633.5,30633.5,30628,30630
1781862540,30627.25,30627.25,30620.25,30622.25
1781862600,30622.75,30647,30622.75,30641.5
1781862660,30640.5,30640.5,30633.25,30634.5
1781862720,30633.25,30640.75,30631.75,30640.75
1781862780,30639.25,30645.25,30639.25,30643.25
1781862840,30639,30639.75,30634.5,30635.5
1781862900,30638.25,30639.5,30637.25,30639.5
1781862960,30640.75,30643,30637.5,30640
1781863020,30635.75,30635.75,30627.5,30627.5
1781863080,30629.25,30630.75,30625,30626.25
1781863140,30627.5,30630.5,30626,30626
1781863200,30628.75,30628.75,30620.5,30623.5
1781863260,30625.75,30631,30625.75,30629
1781863320,30628,30633.5,30626.25,30633.5
1781863380,30632,30632,30615.25,30616.5
1781863440,30617.75,30620.25,30611.5,30614.5
1781863500,30616.5,30618.5,30597.75,30605.25
1781863560,30606,30606.75,30601.5,30603.75
1781863620,30605,30609.5,30604.5,30609
1781863680,30606.75,30607.75,30603.75,30604.75
1781863740,30606.25,30623.75,30606.25,30619.5
1781863800,30620.75,30620.75,30614.5,30617.5
1781863860,30619,30619.25,30613.75,30615.75
1781863920,30616.75,30619.75,30613.75,30617.75
1781863980,30617.25,30627,30617.25,30627
1781864040,30625.5,30626.25,30613.75,30613.75
1781864100,30613.5,30614,30602.25,30607.75
1781864160,30610,30616,30605,30605.5
1781864220,30609,30615.5,30606.5,30612.25
1781864280,30613.75,30617,30612,30612
1781864340,30609.25,30609.75,30605.75,30608.25
1781864400,30608,30608,30602.25,30604.75
1781864460,30606.25,30608,30598.25,30608
1781864520,30608.25,30610.5,30593.5,30593.5
1781864580,30595,30595,30584.75,30585
1781864640,30585.25,30588,30580.25,30582.5
1781864700,30582,30586.75,30582,30583.5
1781864760,30582,30583,30574.5,30576.5
1781864820,30576.75,30578.5,30568.25,30577
1781864880,30579,30579,30572,30577.25
1781864940,30580,30583.75,30575,30578
1781865000,30578,30578,30554,30559.75
1781865060,30560,30572.75,30554.25,30557.75
